date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:31	0/0	---MC-	302	error ('Found')	image/png	etag:d5c42e0f5b3ff86407ea08d52067c974	https://voices.uchicago.edu/circlehealthcare/files/2020/08/circle_logo.png	C:/My%20Web%20Sites/Circle%20Website/voices.uchicago.edu/circlehealthcare/files/2020/08/circle_logo.17.delayed	(from https://www.circle.uchicago.edu/)
14:30:31	3181/3181	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225e54d4ae-c6d%22	https://www.circle.uchicago.edu/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/frontend-bundle.min.js?ver=2.3.2	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/frontend-bundle.min95b8.js	(from https://www.circle.uchicago.edu/)
14:30:31	0/0	---MC-	302	error ('Found')	image/jpeg	etag:796a767c2dd961f7d415a052086949d3	https://www.circle.uchicago.edu/files/2020/08/work-5382501_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/08/work-5382501_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:31	472/472	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225e54d4ae-1d8%22	https://www.circle.uchicago.edu/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/widget.min.js?ver=2.3.2	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/widget.min95b8.js	(from https://www.circle.uchicago.edu/)
14:30:31	0/0	---MC-	302	error ('Found')	image/jpeg	etag:fc45c256e08e4684aa43d74a3fa4534c	https://www.circle.uchicago.edu/files/2020/08/nasa-140304_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/08/nasa-140304_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:31	0/0	---MC-	302	error ('Found')	image/jpeg	etag:38965a6ce3f2bbac74ede1e58e71249e	https://www.circle.uchicago.edu/files/2020/08/puzzle-2500333_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/08/puzzle-2500333_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:31	210712/210712	U--MC-	200	updated ('OK')	application/json	date:Sun,%2003%20Oct%202021%2018:11:47%20GMT	https://www.circle.uchicago.edu/wp-json/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-json/index.html	(from https://www.circle.uchicago.edu/)
14:30:31	24998/24998	U--MC-	200	updated ('OK')	application/json	date:Sun,%2003%20Oct%202021%2018:11:47%20GMT	https://www.circle.uchicago.edu/wp-json/wp/v2/pages/82	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-json/wp/v2/pages/82.json	(from https://www.circle.uchicago.edu/)
14:30:32	2233/2233	U--MC-	200	updated ('OK')	application/json	date:Sun,%2003%20Oct%202021%2018:11:47%20GMT	https://www.circle.uchicago.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.circle.uchicago.edu%2F	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-json/oembed/1.0/embedb56f.json	(from https://www.circle.uchicago.edu/)
14:30:32	0/0	---MC-	302	error ('Found')	image/jpeg	etag:064164a3e4a2e5ff0803cbb21b046634	https://www.circle.uchicago.edu/files/2020/08/announcement-3509489_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/08/announcement-3509489_1920.1f.delayed	(from https://www.circle.uchicago.edu/)
14:30:32	2326/2326	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2003%20Oct%202021%2018:11:48%20GMT	https://www.circle.uchicago.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.circle.uchicago.edu%2F&format=xml	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-json/oembed/1.0/embed7545	(from https://www.circle.uchicago.edu/)
14:30:32	0/0	---MC-	302	error ('Found')	image/png	etag:f598247a33d2fd37e6809a3e1e6c30fc	https://www.circle.uchicago.edu/files/2020/12/the-new-york-times-logo-vert.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/the-new-york-times-logo-vert.png	(from https://www.circle.uchicago.edu/)
14:30:32	1701/1701	U-----	200	untouched ('')	image/png	etag:%2228d5011320c4a75c732aa63590e21485%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-32x32.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-32x32.png	(from https://www.circle.uchicago.edu/)
14:30:32	0/0	---MC-	302	error ('Found')	image/png	etag:2954e5c7fdd22f18af26eea4bc890308	https://www.circle.uchicago.edu/files/2020/12/us-news-and-world-report-logo_0.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/us-news-and-world-report-logo_0.png	(from https://www.circle.uchicago.edu/)
14:30:33	10615/10615	U-----	200	untouched ('')	image/png	etag:%22aa97c0eef65dd9f9dc120fd2dc8a5b6a%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-192x192.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-192x192.png	(from https://www.circle.uchicago.edu/)
14:30:33	0/0	---MC-	302	error ('Found')	image/png	etag:2e5fd8024c2d091e996ed141d3546fba	https://www.circle.uchicago.edu/files/2020/12/HuffPost_logo.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/HuffPost_logo.png	(from https://www.circle.uchicago.edu/)
14:30:33	13368/13368	U-----	200	untouched ('')	image/png	etag:%2299ecc7b4379d026ecb61bff061a48286%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-180x180.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/cropped-bed_logo-180x180.png	(from https://www.circle.uchicago.edu/)
14:30:33	0/0	---MC-	302	error ('Found')	image/png	etag:efcad30f241ef42a67a6d4c6d3c3fcfb	https://www.circle.uchicago.edu/files/2020/12/cnn_logo.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/cnn_logo.png	(from https://www.circle.uchicago.edu/)
14:30:33	308896/308896	U-----	200	untouched ('')	image/png	etag:%22ac3f0c6d2c13cf2de8abe54e625b04f4%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/circle_logo.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/circle_logo.png	(from https://www.circle.uchicago.edu/)
14:30:33	0/0	---MC-	302	error ('Found')	image/png	etag:9206c46d9c05bbf0725e8d167bfaf386	https://www.circle.uchicago.edu/files/2020/12/WashPostStacked_New_600x.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/WashPostStacked_New_600x.png	(from https://www.circle.uchicago.edu/)
14:30:33	63777/63777	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:11:49%20GMT	https://www.circle.uchicago.edu/about-us/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/about-us/index.html	(from https://www.circle.uchicago.edu/)
14:30:34	37405/37405	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:11:49%20GMT	https://www.circle.uchicago.edu/projects/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/projects/index.html	(from https://www.circle.uchicago.edu/)
14:30:34	0/0	---MC-	302	error ('Found')	image/png	etag:2dc683f8ab6a4bfaae9ae039ac07f081	https://www.circle.uchicago.edu/files/2020/12/npr_logo.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/12/npr_logo.2b.delayed	(from https://www.circle.uchicago.edu/)
14:30:34	47004/47004	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:11:49%20GMT	https://www.circle.uchicago.edu/publications/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/publications/index.html	(from https://www.circle.uchicago.edu/)
14:30:34	0/0	---MC-	302	error ('Found')	image/jpeg	etag:3f4ab7db4d6576624dbb7083395bbf2c	https://www.circle.uchicago.edu/files/2020/08/hospital-bed.jpeg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/files/2020/08/hospital-bed.jpeg	(from https://www.circle.uchicago.edu/)
14:30:34	43169/43169	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:11:50%20GMT	https://www.circle.uchicago.edu/media/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/media/index.html	(from https://www.circle.uchicago.edu/)
14:30:37	32189/32189	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:06:56%20GMT	https://www.circle.uchicago.edu/contact-us/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/contact-us/index.html	(from https://www.circle.uchicago.edu/)
14:30:38	30425/30425	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2003%20Oct%202021%2018:11:50%20GMT	https://www.circle.uchicago.edu/projects/siesta/	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/projects/siesta/index.html	(from https://www.circle.uchicago.edu/)
14:30:38	489130/489130	U-----	200	untouched ('')	image/jpeg	etag:%2208af6739f3f22645e080fdcfc79dbee0%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/work-5382501_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/work-5382501_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:38	154460/154460	U-----	200	untouched ('')	image/jpeg	etag:%22dc2d009d33075e449427197148cef5c0%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/nasa-140304_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/nasa-140304_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:42	266565/266565	U-----	200	untouched ('')	image/jpeg	etag:%228c6d5284dfb668b3f3790938dc830faf%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/puzzle-2500333_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/puzzle-2500333_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:42	584827/584827	U-----	200	untouched ('')	image/jpeg	etag:%224f2f3995a792a18ee10d57c90fa17a6f%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/announcement-3509489_1920.jpg	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/announcement-3509489_1920.jpg	(from https://www.circle.uchicago.edu/)
14:30:42	23153/23153	U-----	200	untouched ('')	image/png	etag:%2245c26b18a660bcce9ccaadcf09c206f9%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/12/the-new-york-times-logo-vert.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/12/the-new-york-times-logo-vert.png	(from https://www.circle.uchicago.edu/)
14:30:42	15653/15653	U-----	200	untouched ('')	image/png	etag:%22a02695c889fb71fcc6dd06b6954b3bb1%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/12/us-news-and-world-report-logo_0.png	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/12/us-news-and-world-report-logo_0.png	(from https://www.circle.uchicago.edu/)
14:30:43	35979/35979	U-----	200	untouched ('OK')	image/svg+xml	etag:%225eea4758-8c8b%22	https://www.circle.uchicago.edu/wp-content/themes/divi_uc_2/images/uchicago_wordmark_rev.svg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi_uc_2/images/uchicago_wordmark_rev.svg	(from https://www.circle.uchicago.edu/)
14:30:43	58171/58171	U-----	200	untouched ('OK')	text/css	etag:W/%2260d28c0a-e33b%22	https://www.circle.uchicago.edu/wp-includes/css/dist/block-library/style.min.css?ver=5.7.3	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-includes/css/dist/block-library/style.min76f3.css	(from https://www.circle.uchicago.edu/)
14:30:43	89496/89496	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225ff52f29-15d98%22	https://www.circle.uchicago.edu/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-includes/js/jquery/jquery.min9d52.js	(from https://www.circle.uchicago.edu/)
14:30:43	11224/11224	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225ff52f29-2bd8%22	https://www.circle.uchicago.edu/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.circle.uchicago.edu/)
14:30:43	254120/254120	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22614053b0-3e0a8%22	https://www.circle.uchicago.edu/wp-content/themes/divi/js/scripts.min.js?ver=4.10.5	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/js/scripts.min00f2.js	(from https://www.circle.uchicago.edu/)
14:30:44	331/331	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225ddcf88b-14b%22	https://www.circle.uchicago.edu/wp-content/plugins/jetpack/_inc/build/twitter-timeline.min.js?ver=4.0.0	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/plugins/jetpack/_inc/build/twitter-timeline.mincce7.js	(from https://www.circle.uchicago.edu/)
14:30:44	26294/26294	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Oct%202021%2018:30:42%20GMT	https://www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/images/subscribe-loader.gif	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/images/subscribe-loader.gif	(from https://www.circle.uchicago.edu/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
14:30:44	1343/1343	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2260ed37b9-53f%22	https://www.circle.uchicago.edu/wp-content/themes/divi/core/admin/js/common.js?ver=4.10.4	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/core/admin/js/common892f.js	(from https://www.circle.uchicago.edu/)
14:30:44	1426/1426	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22608b76b7-592%22	https://www.circle.uchicago.edu/wp-includes/js/wp-embed.min.js?ver=5.7.3	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-includes/js/wp-embed.min76f3.js	(from https://www.circle.uchicago.edu/)
14:30:44	156669/156669	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22614053b0-263fd%22	https://www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/feature/dynamic-assets/assets/js/motion-effects.js?ver=4.10.4	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/feature/dynamic-assets/assets/js/motion-effects892f.js	(from https://www.circle.uchicago.edu/)
14:30:45	19864/19864	---M--	200	added ('OK')	image/svg+xml	etag:%225c8c1414-4d98%22	https://www.circle.uchicago.edu/wp-content/themes/divi_uc/images/uchicago_shield.svg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi_uc/images/uchicago_shield.svg	(from https://www.circle.uchicago.edu/wp-content/themes/divi_uc_2/style.css?ver=2.0.0)
14:30:47	92564/92564	U-----	200	untouched ('')	application/octet-stream	etag:%22614053b0-16994%22	https://www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modules.eot?	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modulesd41d.eot	(from https://www.circle.uchicago.edu/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
14:30:47	92564/92564	U-----	200	untouched ('')	application/octet-stream	etag:%22614053b0-16994%22	https://www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modules.eot	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modules.eot	(from https://www.circle.uchicago.edu/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
14:30:47	723/723	U-----	200	untouched ('')	image/gif	etag:%225f0d5621-2d3%22	https://voices.uchicago.edu/circlehealthcare/wp-content/plugins/formidable/images/ajax_loader.gif	C:/My%20Web%20Sites/Circle%20Website/voices.uchicago.edu/circlehealthcare/wp-content/plugins/formidable/images/ajax_loader.gif	(from https://www.circle.uchicago.edu/?load_frmpro_css=true&ver=4231558)
14:30:49	206946/206946	U-----	200	untouched ('')	image/jpeg	etag:%228afbf8fdb02dc352fd410de8a3a4a707%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/hospital-bed.jpeg	C:/My%20Web%20Sites/Circle%20Website/cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/7/2742/files/2020/08/hospital-bed.jpg	(from https://www.circle.uchicago.edu/)
14:30:50	301078/301078	U-----	200	untouched ('OK')	image/svg+xml	etag:%22614053b0-49816%22	https://www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modules.svg	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/core/admin/fonts/modules/all/modules.svg	(from https://www.circle.uchicago.edu/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
14:30:50	9427/9427	U-----	200	untouched ('')	image/gif	etag:%225b3e394d-24d3%22	https://www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/themes/divi/includes/builder/styles/images/preloader.gif	(from https://www.circle.uchicago.edu/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
14:30:50	4529/4529	U-----	200	untouched ('')	image/png	etag:%225b3e40f7-11b1%22	https://www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from https://www.circle.uchicago.edu/wp-content/plugins/jetpack/css/jetpack.css?ver=9.6.1)
14:30:51	10063/10063	U-----	200	untouched ('')	image/png	etag:%225b3e40f7-274f%22	https://www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from https://www.circle.uchicago.edu/wp-content/plugins/jetpack/css/jetpack.css?ver=9.6.1)
14:30:51	2039/2039	U-----	200	untouched ('')	image/png	etag:%225b3e40f7-7f7%22	https://www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://www.circle.uchicago.edu/wp-content/plugins/jetpack/css/jetpack.css?ver=9.6.1)
14:30:51	1944/1944	U-----	200	untouched ('')	image/png	etag:%225b3e40f7-798%22	https://www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/My%20Web%20Sites/Circle%20Website/www.circle.uchicago.edu/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://www.circle.uchicago.edu/wp-content/plugins/jetpack/css/jetpack.css?ver=9.6.1)
